trial_id,trial_type,input_state,byzantine_nodes,byzantine_strategies,n_coherent_flip,n_equivocate,n_withhold,detected_nodes,n_detected,n_undetected_byz,true_all_outcomes,reported_ctrl,recovered_ctrl,M_X_true,M_Z_true,M_X_rep,M_Z_rep,M_X_rec,M_Z_rec,M_correct_before,M_correct_after,fidelity_before,fidelity_after,bell_outcome,verification_pass,p_phi_plus,noise_level,n_controllers,max_byzantine,is_trap,trap_detected,sweep_noise
73,regular,psi,"[5, 7]","{5: 'coherent_flip', 7: 'equivocate'}",1,1,0,[7],1,1,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 1, 0, 0, 1, 0]",0,0,0,0,0,1,1,0,0.9628633246680353,0.2871366753319648,,,,0.0,8,2,False,False,0.0
74,verification,verification,"[3, 7]","{7: 'withhold', 3: 'equivocate'}",0,1,1,"[3, 7]",2,0,"[1, 1, 1, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]",0,0,0,1,0,0,0,1,,,Phi+,True,1.0,0.0,8,2,False,False,0.0
75,regular,psi,"[3, 8]","{3: 'coherent_flip', 8: 'equivocate'}",1,1,0,[8],1,1,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 1]",1,1,0,0,1,0,0,0,0.29155465461002855,0.2871366753319648,,,,0.0,8,2,False,False,0.0
76,regular,psi,"[3, 4]","{4: 'equivocate', 3: 'withhold'}",0,1,1,"[3, 4]",2,0,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]",1,1,0,1,1,1,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
77,regular,psi,"[1, 5]","{5: 'equivocate', 1: 'withhold'}",0,1,1,"[1, 5]",2,0,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 1, 1, 1]",0,0,0,1,0,0,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
78,regular,psi,"[3, 4]","{3: 'equivocate', 4: 'withhold'}",0,1,1,"[3, 4]",2,0,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1]","[0, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 1, 0, 1]",0,1,0,0,0,1,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
79,regular,psi,"[3, 4]","{3: 'equivocate', 4: 'coherent_flip'}",1,1,0,[3],1,1,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1]",0,1,1,0,1,1,0,0,0.29155465461002855,0.45844534538997145,,,,0.0,8,2,False,False,0.0
80,regular,psi,"[1, 7]","{7: 'coherent_flip', 1: 'equivocate'}",1,1,0,[1],1,1,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]",0,0,0,0,0,1,1,0,0.9628633246680353,0.2871366753319648,,,,0.0,8,2,False,False,0.0
81,regular,zero,"[2, 5]","{5: 'withhold', 2: 'withhold'}",0,0,2,"[2, 5]",2,0,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]",1,0,1,0,1,0,1,1,1.0,1.0,,,,0.0,8,2,True,False,0.0
82,verification,verification,"[2, 7]","{7: 'coherent_flip', 2: 'coherent_flip'}",2,0,0,[],0,2,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 0, 1, 0, 1]",0,1,1,0,1,0,0,0,,,Psi-,False,0.0,0.0,8,2,False,False,0.0
83,regular,psi,"[3, 8]","{3: 'coherent_flip', 8: 'withhold'}",1,0,1,[8],1,1,"[0, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 1]",1,0,1,1,1,1,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
84,regular,psi,"[1, 3]","{1: 'withhold', 3: 'withhold'}",0,0,2,"[1, 3]",2,0,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
85,verification,verification,"[1, 6]","{1: 'coherent_flip', 6: 'equivocate'}",1,1,0,[6],1,1,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[0, 0, 1, 0, 1, 1, 1, 0]","[0, 0, 1, 0, 1, 0, 1, 0]",0,0,1,1,0,1,0,0,,,Phi-,False,0.0,0.0,8,2,False,False,0.0
86,regular,psi,"[2, 6]","{2: 'withhold', 6: 'equivocate'}",0,1,1,"[2, 6]",2,0,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 1]",1,1,0,1,1,1,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
87,regular,psi,"[3, 5]","{3: 'withhold', 5: 'coherent_flip'}",1,0,1,[3],1,1,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 1, 0, 1, 0]","[0, 0, 1, 0, 1, 0, 1, 0]",1,0,1,1,1,1,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
88,regular,psi,"[1, 5]","{5: 'withhold', 1: 'coherent_flip'}",1,0,1,[5],1,1,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 0, 1]",1,1,1,0,1,0,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
89,regular,psi,"[3, 6]","{3: 'withhold', 6: 'equivocate'}",0,1,1,"[3, 6]",2,0,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",1,0,0,0,1,0,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
90,regular,psi,"[1, 5]","{5: 'equivocate', 1: 'withhold'}",0,1,1,"[1, 5]",2,0,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 1, 1]",0,0,0,1,0,0,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
91,verification,verification,"[2, 8]","{2: 'withhold', 8: 'withhold'}",0,0,2,"[2, 8]",2,0,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",1,0,1,0,1,0,1,1,,,Phi+,True,1.0,0.0,8,2,False,False,0.0
92,regular,psi,"[1, 4]","{1: 'equivocate', 4: 'coherent_flip'}",1,1,0,[1],1,1,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 1, 1]",0,0,1,1,1,0,0,0,0.29155465461002855,0.45844534538997145,,,,0.0,8,2,False,False,0.0
93,regular,psi,"[2, 3]","{3: 'withhold', 2: 'withhold'}",0,0,2,"[2, 3]",2,0,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]",0,0,0,0,0,0,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
94,regular,psi,"[4, 6]","{4: 'equivocate', 6: 'equivocate'}",0,2,0,"[4, 6]",2,0,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 1]",0,1,0,1,0,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
95,regular,psi,"[5, 8]","{5: 'equivocate', 8: 'coherent_flip'}",1,1,0,[5],1,1,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 1, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0]",1,1,0,0,0,1,0,0,0.29155465461002855,0.45844534538997145,,,,0.0,8,2,False,False,0.0
96,regular,psi,"[3, 8]","{3: 'coherent_flip', 8: 'equivocate'}",1,1,0,[8],1,1,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 1]",1,0,0,1,1,1,0,0,0.29155465461002855,0.2871366753319648,,,,0.0,8,2,False,False,0.0
97,regular,psi,"[4, 8]","{8: 'equivocate', 4: 'equivocate'}",0,2,0,"[4, 8]",2,0,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 1]",1,1,1,1,1,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
98,regular,psi,"[2, 7]","{7: 'withhold', 2: 'coherent_flip'}",1,0,1,[7],1,1,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]",1,1,0,1,0,1,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
99,regular,psi,"[4, 5]","{4: 'equivocate', 5: 'coherent_flip'}",1,1,0,[4],1,1,"[0, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 1, 0, 1, 1, 1]",1,0,0,1,1,1,0,0,0.29155465461002855,0.2871366753319648,,,,0.0,8,2,False,False,0.0
100,regular,psi,"[4, 5]","{4: 'coherent_flip', 5: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 0, 1, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 1]",1,0,0,1,0,1,0,0,0.29155465461002855,0.29155465461002855,,,,0.0,8,2,False,False,0.0
101,regular,zero,"[3, 7]","{7: 'equivocate', 3: 'withhold'}",0,1,1,"[3, 7]",2,0,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 0, 1, 0, 1]",0,0,0,1,0,0,0,1,1.0,1.0,,,,0.0,8,2,True,False,0.0
102,regular,psi,"[2, 5]","{5: 'coherent_flip', 2: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,1,1,1,1,0,0,0.29155465461002855,0.29155465461002855,,,,0.0,8,2,False,False,0.0
103,verification,verification,"[3, 7]","{3: 'coherent_flip', 7: 'coherent_flip'}",2,0,0,[],0,2,"[0, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 1, 1, 1]",1,0,1,0,1,0,1,1,,,Phi+,True,1.0,0.0,8,2,False,False,0.0
104,verification,verification,"[6, 8]","{6: 'withhold', 8: 'equivocate'}",0,1,1,"[6, 8]",2,0,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 1, 1]",1,0,0,0,1,0,0,1,,,Phi+,True,1.0,0.0,8,2,False,False,0.0
105,regular,psi,"[5, 6]","{5: 'coherent_flip', 6: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",0,1,1,0,1,0,0,0,0.29155465461002855,0.29155465461002855,,,,0.0,8,2,False,False,0.0
106,regular,psi,"[3, 5]","{3: 'equivocate', 5: 'equivocate'}",0,2,0,"[3, 5]",2,0,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]",1,1,1,1,1,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
107,regular,psi,"[4, 5]","{5: 'coherent_flip', 4: 'coherent_flip'}",2,0,0,[],0,2,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 1]",1,1,0,0,0,0,0,0,0.29155465461002855,0.29155465461002855,,,,0.0,8,2,False,False,0.0
108,regular,psi,"[3, 4]","{4: 'coherent_flip', 3: 'equivocate'}",1,1,0,[3],1,1,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",0,1,1,0,1,1,0,0,0.29155465461002855,0.45844534538997145,,,,0.0,8,2,False,False,0.0
109,regular,psi,"[1, 3]","{1: 'withhold', 3: 'equivocate'}",0,1,1,"[1, 3]",2,0,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 0, 1]",0,0,0,1,0,0,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
110,verification,verification,"[3, 4]","{4: 'coherent_flip', 3: 'withhold'}",1,0,1,[3],1,1,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 1]",1,1,0,1,0,1,0,0,,,Psi+,False,0.0,0.0,8,2,False,False,0.0
111,regular,psi,"[3, 4]","{3: 'coherent_flip', 4: 'withhold'}",1,0,1,[4],1,1,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 1, 1]",1,0,1,1,1,1,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
112,regular,psi,"[2, 3]","{3: 'withhold', 2: 'withhold'}",0,0,2,"[2, 3]",2,0,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 0]","[0, 0, 0, 1, 1, 0, 1, 0]","[0, 0, 0, 1, 1, 0, 1, 0]",1,1,1,1,1,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
113,regular,psi,"[3, 8]","{8: 'coherent_flip', 3: 'coherent_flip'}",2,0,0,[],0,2,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1]",0,1,1,0,1,0,0,0,0.29155465461002855,0.29155465461002855,,,,0.0,8,2,False,False,0.0
114,regular,psi,"[4, 6]","{6: 'withhold', 4: 'coherent_flip'}",1,0,1,[6],1,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 1]",1,1,0,1,0,1,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
115,verification,verification,"[1, 3]","{1: 'equivocate', 3: 'coherent_flip'}",1,1,0,[1],1,1,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1]","[0, 0, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 1, 0, 1]",0,0,0,0,0,1,1,0,,,Phi-,False,0.0,0.0,8,2,False,False,0.0
116,regular,psi,"[2, 7]","{7: 'coherent_flip', 2: 'withhold'}",1,0,1,[2],1,1,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",0,0,0,1,0,1,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
117,regular,psi,"[2, 5]","{5: 'withhold', 2: 'withhold'}",0,0,2,"[2, 5]",2,0,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 1]",0,1,0,1,0,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
118,regular,psi,"[2, 5]","{2: 'withhold', 5: 'equivocate'}",0,1,1,"[2, 5]",2,0,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
119,regular,psi,"[2, 3]","{3: 'coherent_flip', 2: 'equivocate'}",1,1,0,[2],1,1,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0]",1,0,0,1,1,1,0,0,0.29155465461002855,0.2871366753319648,,,,0.0,8,2,False,False,0.0
120,regular,psi,"[4, 6]","{6: 'withhold', 4: 'withhold'}",0,0,2,"[4, 6]",2,0,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 1]",0,1,0,1,0,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
121,regular,psi,"[3, 5]","{5: 'equivocate', 3: 'equivocate'}",0,2,0,"[3, 5]",2,0,"[1, 1, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]",0,1,0,1,0,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
122,regular,psi,"[5, 6]","{6: 'equivocate', 5: 'withhold'}",0,1,1,"[5, 6]",2,0,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1]",0,1,1,1,0,1,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
123,verification,verification,"[1, 6]","{1: 'withhold', 6: 'equivocate'}",0,1,1,"[1, 6]",2,0,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1]",0,0,1,0,0,0,0,1,,,Phi+,True,1.0,0.0,8,2,False,False,0.0
124,regular,psi,"[1, 5]","{1: 'coherent_flip', 5: 'withhold'}",1,0,1,[5],1,1,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 0, 0]",0,0,0,1,0,1,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
125,regular,plus,"[1, 5]","{1: 'withhold', 5: 'withhold'}",0,0,2,"[1, 5]",2,0,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,0.9999999999999998,0.9999999999999998,,,,0.0,8,2,True,False,0.0
126,regular,psi,"[1, 8]","{1: 'equivocate', 8: 'equivocate'}",0,2,0,"[1, 8]",2,0,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 0]",1,1,0,0,1,1,0,1,0.29155465461002855,0.9628633246680353,,,,0.0,8,2,False,False,0.0
127,regular,plus,"[1, 7]","{1: 'coherent_flip', 7: 'withhold'}",1,0,1,[7],1,1,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]",1,1,1,0,1,0,0,0,0.0,0.0,,,,0.0,8,2,True,True,0.0
128,regular,psi,"[6, 8]","{8: 'withhold', 6: 'withhold'}",0,0,2,"[6, 8]",2,0,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",1,1,1,1,1,1,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
129,regular,psi,"[4, 6]","{6: 'coherent_flip', 4: 'withhold'}",1,0,1,[4],1,1,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]",0,1,1,1,1,1,0,0,0.45844534538997145,0.45844534538997145,,,,0.0,8,2,False,False,0.0
130,regular,psi,"[1, 7]","{1: 'withhold', 7: 'coherent_flip'}",1,0,1,[1],1,1,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]",1,0,1,1,1,1,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
131,verification,verification,"[7, 8]","{7: 'coherent_flip', 8: 'equivocate'}",1,1,0,[8],1,1,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 1, 0]",0,0,1,1,0,1,0,0,,,Phi-,False,0.0,0.0,8,2,False,False,0.0
132,regular,psi,"[1, 8]","{1: 'coherent_flip', 8: 'withhold'}",1,0,1,[8],1,1,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 1, 0, 1]",1,0,1,1,1,1,0,0,0.2871366753319648,0.2871366753319648,,,,0.0,8,2,False,False,0.0
133,regular,psi,"[3, 7]","{7: 'equivocate', 3: 'coherent_flip'}",1,1,0,[7],1,1,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 0, 1]",1,1,1,1,1,0,1,0,0.9628633246680353,0.2871366753319648,,,,0.0,8,2,False,False,0.0
134,regular,psi,"[4, 6]","{6: 'coherent_flip', 4: 'equivocate'}",1,1,0,[4],1,1,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 1]",0,1,0,1,1,1,1,0,0.9628633246680353,0.45844534538997145,,,,0.0,8,2,False,False,0.0
135,verification,verification,"[1, 7]","{7: 'coherent_flip', 1: 'withhold'}",1,0,1,[1],1,1,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]",1,1,1,0,1,0,0,0,,,Phi-,False,0.0,0.0,8,2,False,False,0.0
136,regular,psi,"[1, 3]","{1: 'withhold', 3: 'equivocate'}",0,1,1,"[1, 3]",2,0,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0]",1,1,1,0,1,1,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
137,regular,psi,"[4, 8]","{8: 'equivocate', 4: 'withhold'}",0,1,1,"[4, 8]",2,0,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 1]",1,1,0,1,1,1,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
138,regular,psi,"[7, 8]","{7: 'coherent_flip', 8: 'coherent_flip'}",2,0,0,[],0,2,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1]",0,1,1,0,1,0,0,0,0.29155465461002855,0.29155465461002855,,,,0.0,8,2,False,False,0.0
139,regular,psi,"[2, 3]","{3: 'equivocate', 2: 'withhold'}",0,1,1,"[2, 3]",2,0,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 1, 1, 0, 1, 1]",0,0,0,1,0,0,0,1,0.2871366753319648,0.9628633246680353,,,,0.0,8,2,False,False,0.0
140,regular,psi,"[5, 7]","{7: 'coherent_flip', 5: 'equivocate'}",1,1,0,[5],1,1,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 1]",1,1,1,1,1,0,1,0,0.9628633246680353,0.2871366753319648,,,,0.0,8,2,False,False,0.0
141,regular,psi,"[6, 7]","{7: 'withhold', 6: 'equivocate'}",0,1,1,"[6, 7]",2,0,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]",1,1,0,1,1,1,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
142,regular,psi,"[3, 7]","{3: 'coherent_flip', 7: 'coherent_flip'}",2,0,0,[],0,2,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",1,0,1,0,1,0,1,1,0.9628633246680353,0.9628633246680353,,,,0.0,8,2,False,False,0.0
143,regular,psi,"[2, 5]","{2: 'equivocate', 5: 'equivocate'}",0,2,0,"[2, 5]",2,0,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 1, 1, 0]",0,0,1,1,0,0,0,1,0.29155465461002855,0.9628633246680353,,,,0.0,8,2,False,False,0.0
144,regular,psi,"[4, 7]","{7: 'equivocate', 4: 'coherent_flip'}",1,1,0,[7],1,1,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 0]",1,0,0,1,0,0,0,0,0.29155465461002855,0.45844534538997145,,,,0.0,8,2,False,False,0.0
145,regular,psi,"[4, 5]","{4: 'equivocate', 5: 'withhold'}",0,1,1,"[4, 5]",2,0,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]",0,0,1,0,0,0,0,1,0.45844534538997145,0.9628633246680353,,,,0.0,8,2,False,False,0.0
