trial_id,trial_type,input_state,byzantine_nodes,byzantine_strategies,n_coherent_flip,n_equivocate,n_withhold,detected_nodes,n_detected,n_undetected_byz,true_all_outcomes,reported_ctrl,recovered_ctrl,M_X_true,M_Z_true,M_X_rep,M_Z_rep,M_X_rec,M_Z_rec,M_correct_before,M_correct_after,fidelity_before,fidelity_after,bell_outcome,verification_pass,p_phi_plus,noise_level,n_controllers,max_byzantine,is_trap,trap_detected,sweep_f
88,verification,verification,[],{},0,0,0,[],0,0,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]",1,0,1,0,1,0,1,1,,,Phi+,True,0.9215037799329693,0.01,8,0,False,False,0
89,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",1,1,1,1,1,1,1,1,0.9186053743217831,0.9186053743217831,,,,0.01,8,0,False,False,0
90,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,1,1,0.9186053022893833,0.9186053022893833,,,,0.01,8,0,False,False,0
91,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 0, 1, 0, 0]",1,1,1,1,1,1,1,1,0.9186053020751549,0.9186053020751549,,,,0.01,8,0,False,False,0
92,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]",0,0,0,0,0,0,1,1,0.9186053526194838,0.9186053526194838,,,,0.01,8,0,False,False,0
93,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 1, 0, 1]",0,0,0,0,0,0,1,1,0.918605296261751,0.918605296261751,,,,0.01,8,0,False,False,0
94,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,0.9186053338421819,0.9186053338421819,,,,0.01,8,0,False,False,0
95,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 0]",0,1,0,1,0,1,1,1,0.9186053709941584,0.9186053709941584,,,,0.01,8,0,False,False,0
96,verification,verification,[],{},0,0,0,[],0,0,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]",1,1,1,1,1,1,1,1,,,Phi-,False,0.9215037799329693,0.01,8,0,False,False,0
97,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",1,1,1,1,1,1,1,1,0.9186053226438303,0.9186053226438303,,,,0.01,8,0,False,False,0
98,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,0,1,1,0.9186053477405408,0.9186053477405408,,,,0.01,8,0,False,False,0
99,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 1, 1, 0]",1,0,1,0,1,0,1,1,0.918605301233306,0.918605301233306,,,,0.01,8,0,False,False,0
100,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",0,1,0,1,0,1,1,1,0.9186053709941584,0.9186053709941584,,,,0.01,8,0,False,False,0
101,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 1, 0]",1,1,1,1,1,1,1,1,0.9186053709941584,0.9186053709941584,,,,0.01,8,0,False,False,0
102,verification,verification,[],{},0,0,0,[],0,0,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0]","[0, 0, 1, 1, 0, 1, 1, 0]","[0, 0, 1, 1, 0, 1, 1, 0]",1,0,1,0,1,0,1,1,,,Phi+,True,0.9215038097352926,0.01,8,0,False,False,0
103,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 1]",1,0,1,0,1,0,1,1,0.9186053626949747,0.9186053626949747,,,,0.01,8,0,False,False,0
104,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 1, 0, 1, 1]",0,1,0,1,0,1,1,1,0.9186053541966305,0.9186053541966305,,,,0.01,8,0,False,False,0
105,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",1,0,1,0,1,0,1,1,0.9186052966902076,0.9186052966902076,,,,0.01,8,0,False,False,0
106,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 1, 1]",1,0,1,0,1,0,1,1,0.9186053128601146,0.9186053128601146,,,,0.01,8,0,False,False,0
107,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 1, 1, 0, 0, 1]",0,0,0,0,0,0,1,1,0.9186053361137322,0.9186053361137322,,,,0.01,8,0,False,False,0
108,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]",1,0,1,0,1,0,1,1,0.9186053361137322,0.9186053361137322,,,,0.01,8,0,False,False,0
109,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 0, 0, 1, 1, 1]",0,0,0,0,0,0,1,1,0.9186053049893894,0.9186053049893894,,,,0.01,8,0,False,False,0
110,verification,verification,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 0]",1,1,1,1,1,1,1,1,,,Phi+,True,0.9215038097352926,0.01,8,0,False,False,0
111,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0]",1,0,1,0,1,0,1,1,0.9186053311421751,0.9186053311421751,,,,0.01,8,0,False,False,0
112,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 0, 1, 1, 0]",0,1,0,1,0,1,1,1,0.9186053597958065,0.9186053597958065,,,,0.01,8,0,False,False,0
113,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",1,0,1,0,1,0,1,1,0.9186053582186602,0.9186053582186602,,,,0.01,8,0,False,False,0
114,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]",1,1,1,1,1,1,1,1,0.9186053259714562,0.9186053259714562,,,,0.01,8,0,False,False,0
115,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 1, 0, 1, 1]",1,1,1,1,1,1,1,1,0.9186053394413579,0.9186053394413579,,,,0.01,8,0,False,False,0
116,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 1, 1, 0, 1]",0,1,0,1,0,1,1,1,0.9186053014475342,0.9186053014475342,,,,0.01,8,0,False,False,0
117,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",1,1,1,1,1,1,1,1,0.9186053651807541,0.9186053651807541,,,,0.01,8,0,False,False,0
118,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 0, 0, 1]",1,0,1,0,1,0,1,1,0.9186052830577923,0.9186052830577923,,,,0.01,8,0,False,False,0
119,regular,plus,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 1]",1,1,1,1,1,1,1,1,0.9521910846233366,0.9521910846233366,,,,0.01,8,0,True,False,0
120,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 1]",0,1,0,1,0,1,1,1,0.9186053651807541,0.9186053651807541,,,,0.01,8,0,False,False,0
121,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 1]",1,1,1,1,1,1,1,1,0.9186053394413578,0.9186053394413578,,,,0.01,8,0,False,False,0
122,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0]",1,0,1,0,1,0,1,1,0.9186053593673498,0.9186053593673498,,,,0.01,8,0,False,False,0
123,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 0]","[0, 1, 0, 1, 1, 0, 1, 0]","[0, 1, 0, 1, 1, 0, 1, 0]",1,1,1,1,1,1,1,1,0.9186053560397247,0.9186053560397247,,,,0.01,8,0,False,False,0
124,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 1, 1]",1,0,1,0,1,0,1,1,0.9186053477405409,0.9186053477405409,,,,0.01,8,0,False,False,0
125,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0]",0,1,0,1,0,1,1,1,0.9186053244869234,0.9186053244869234,,,,0.01,8,0,False,False,0
126,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]",0,0,0,0,0,0,1,1,0.9186053311421751,0.9186053311421751,,,,0.01,8,0,False,False,0
127,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 1]",0,1,0,1,0,1,1,1,0.9186053651807541,0.9186053651807541,,,,0.01,8,0,False,False,0
128,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 1]",1,0,1,0,1,0,1,1,0.9186053022893833,0.9186053022893833,,,,0.01,8,0,False,False,0
129,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 0]",1,0,1,0,1,0,1,1,0.9186053195153672,0.9186053195153672,,,,0.01,8,0,False,False,0
130,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 0, 0, 1]",1,0,1,0,1,0,1,1,0.9186053078885591,0.9186053078885591,,,,0.01,8,0,False,False,0
131,verification,verification,[],{},0,0,0,[],0,0,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 1, 1, 0]",1,1,1,1,1,1,1,1,,,Phi+,True,0.9215038097352926,0.01,8,0,False,False,0
132,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,0.9186053166161979,0.9186053166161979,,,,0.01,8,0,False,False,0
133,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,0.9186053278145495,0.9186053278145495,,,,0.01,8,0,False,False,0
134,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 1, 0, 0, 0]",0,1,0,1,0,1,1,1,0.9186053394413579,0.9186053394413579,,,,0.01,8,0,False,False,0
135,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 1, 1, 0, 1]",0,1,0,1,0,1,1,1,0.9186053369555793,0.9186053369555793,,,,0.01,8,0,False,False,0
136,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 1]",0,0,0,0,0,0,1,1,0.9186053184592906,0.9186053184592906,,,,0.01,8,0,False,False,0
137,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 1, 1]",1,0,1,0,1,0,1,1,0.918605284634943,0.918605284634943,,,,0.01,8,0,False,False,0
138,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 1, 1]",1,1,1,1,1,1,1,1,0.9186053047342604,0.9186053047342604,,,,0.01,8,0,False,False,0
139,regular,psi,[],{},0,0,0,[],0,0,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",1,1,1,1,1,1,1,1,0.9186053070467102,0.9186053070467102,,,,0.01,8,0,False,False,0
140,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",0,0,0,0,0,0,1,1,0.9186052966902076,0.9186052966902076,,,,0.01,8,0,False,False,0
141,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0]",0,0,0,0,0,0,1,1,0.918605316187741,0.918605316187741,,,,0.01,8,0,False,False,0
142,verification,verification,[],{},0,0,0,[],0,0,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 1, 0, 1, 1, 0, 1]","[0, 1, 1, 0, 1, 1, 0, 1]",1,1,1,1,1,1,1,1,,,Phi+,True,0.9215037799329693,0.01,8,0,False,False,0
143,verification,verification,[],{},0,0,0,[],0,0,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 0, 1, 1]",0,1,0,1,0,1,1,1,,,Phi+,True,0.9215037650318076,0.01,8,0,False,False,0
144,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 1]",0,0,0,0,0,0,1,1,0.918605316187741,0.918605316187741,,,,0.01,8,0,False,False,0
145,regular,psi,[],{},0,0,0,[],0,0,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0]",1,0,1,0,1,0,1,1,0.9186053311421751,0.9186053311421751,,,,0.01,8,0,False,False,0
146,regular,psi,[],{},0,0,0,[],0,0,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",0,1,0,1,0,1,1,1,0.9186053394413579,0.9186053394413579,,,,0.01,8,0,False,False,0
147,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 0, 0, 1, 1, 1]",0,0,0,0,0,0,1,1,0.9186053049893894,0.9186053049893894,,,,0.01,8,0,False,False,0
148,verification,verification,[],{},0,0,0,[],0,0,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",1,1,1,1,1,1,1,1,,,Phi+,True,0.9215037799329693,0.01,8,0,False,False,0
149,regular,psi,[],{},0,0,0,[],0,0,"[0, 1, 1, 0, 0, 0, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,0.9186053112161853,0.9186053112161853,,,,0.01,8,0,False,False,0
0,regular,psi,[7],{7: 'coherent_flip'},1,0,0,[],0,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 1]",1,1,1,0,1,0,0,0,0.30749016125171347,0.30749016125171347,,,,0.01,8,1,False,False,1
1,regular,psi,[8],{8: 'coherent_flip'},1,0,0,[],0,1,"[0, 1, 1, 0, 1, 0, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0]",0,1,1,1,1,1,0,0,0.46241869414621484,0.46241869414621484,,,,0.01,8,1,False,False,1
2,regular,psi,[4],{4: 'equivocate'},0,1,0,[4],1,0,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",1,1,0,1,1,1,0,1,0.4624186623220065,0.9186053244869236,,,,0.01,8,1,False,False,1
3,regular,psi,[8],{8: 'equivocate'},0,1,0,[8],1,0,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 0]",0,0,1,0,0,0,0,1,0.46241873148479146,0.9186052796633892,,,,0.01,8,1,False,False,1
4,regular,psi,[4],{4: 'equivocate'},0,1,0,[4],1,0,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 1, 1, 0, 0, 1, 1]",1,0,0,0,1,0,0,1,0.46241866887071137,0.9186052714309835,,,,0.01,8,1,False,False,1
5,verification,verification,[5],{5: 'coherent_flip'},1,0,0,[],0,1,"[0, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1, 1]",1,0,1,1,1,1,0,0,,,Phi-,False,0.026165381853740906,0.01,8,1,False,False,1
6,regular,psi,[2],{2: 'withhold'},0,0,1,[2],1,0,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,0.9186053244869234,0.9186053244869234,,,,0.01,8,1,False,False,1
7,verification,verification,[2],{2: 'withhold'},0,0,1,[2],1,0,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 0, 0, 0]",1,1,1,1,1,1,1,1,,,Phi+,True,0.9215037799329693,0.01,8,1,False,False,1
8,regular,psi,[5],{5: 'equivocate'},0,1,0,[5],1,0,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0]",0,1,0,0,0,1,0,1,0.3074902176724134,0.9186052962617509,,,,0.01,8,1,False,False,1
9,regular,psi,[4],{4: 'withhold'},0,0,1,[4],1,0,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]",0,1,0,1,0,1,1,1,0.9186053709941584,0.9186053709941584,,,,0.01,8,1,False,False,1
10,regular,psi,[3],{3: 'withhold'},0,0,1,[3],1,0,"[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 1]",0,1,0,1,0,1,1,1,0.9186053653949824,0.9186053653949824,,,,0.01,8,1,False,False,1
11,regular,psi,[1],{1: 'equivocate'},0,1,0,[1],1,0,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 1, 0]",1,0,1,1,1,0,0,1,0.30749019570368186,0.9186053398698146,,,,0.01,8,1,False,False,1
12,regular,psi,[8],{8: 'coherent_flip'},1,0,0,[],0,1,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]",0,1,1,1,1,1,0,0,0.4624186735203585,0.4624186735203585,,,,0.01,8,1,False,False,1
13,regular,psi,[4],{4: 'coherent_flip'},1,0,0,[],0,1,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]",0,0,1,0,1,0,0,0,0.4624187266611035,0.4624187266611035,,,,0.01,8,1,False,False,1
14,regular,psi,[1],{1: 'equivocate'},0,1,0,[1],1,0,"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,1,0,0,0,1,0,1,0.3074901765479431,0.9186053047342603,,,,0.01,8,1,False,False,1
15,regular,psi,[8],{8: 'withhold'},0,0,1,[8],1,0,"[1, 0, 0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 0]",0,0,0,0,0,0,1,1,0.9186053477405408,0.9186053477405408,,,,0.01,8,1,False,False,1
16,regular,psi,[2],{2: 'coherent_flip'},1,0,0,[],0,1,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 0, 0, 0, 1, 1]",1,0,0,0,0,0,0,0,0.46241866887071137,0.46241866887071137,,,,0.01,8,1,False,False,1
17,regular,psi,[2],{2: 'withhold'},0,0,1,[2],1,0,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0]",0,1,0,1,0,1,1,1,0.9186053709941584,0.9186053709941584,,,,0.01,8,1,False,False,1
18,regular,psi,[6],{6: 'coherent_flip'},1,0,0,[],0,1,"[0, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 1]",1,1,0,1,0,1,0,0,0.46241869414621484,0.46241869414621484,,,,0.01,8,1,False,False,1
19,regular,psi,[5],{5: 'coherent_flip'},1,0,0,[],0,1,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 0, 1, 1, 1, 1]",0,0,0,1,0,1,0,0,0.30749023058410707,0.30749023058410707,,,,0.01,8,1,False,False,1
20,regular,psi,[4],{4: 'withhold'},0,0,1,[4],1,0,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 0, 1, 0, 1]",1,0,1,0,1,0,1,1,0.9186053128601146,0.9186053128601146,,,,0.01,8,1,False,False,1
21,regular,psi,[6],{6: 'withhold'},0,0,1,[6],1,0,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1,1,0.9186053638178365,0.9186053638178365,,,,0.01,8,1,False,False,1
22,regular,psi,[2],{2: 'equivocate'},0,1,0,[2],1,0,"[1, 0, 0, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 0]",1,1,0,1,1,1,0,1,0.4624187375972293,0.9186053427689832,,,,0.01,8,1,False,False,1
23,regular,psi,[7],{7: 'equivocate'},0,1,0,[7],1,0,"[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 1, 0, 0, 0]",1,0,1,1,1,0,0,1,0.30749024435271505,0.9186053128601146,,,,0.01,8,1,False,False,1
